Inventory MHE,Inventory container,Inventory index,Inventory max index,Item code,Item code owner,item_lot_number,item_expiration_date,Item sort key,Inventory quantity,Inventory damaged quantity,Inventory expired quantity,status
RR ASRS 001,ASRSX006007,3,4,4901427858983,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX007537,5,8,4905426706665,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX011176,4,8,4902778693643,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX011734,8,8,4905260635664,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX007537,3,8,4905426706658,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX006429,3,8,4901681459643,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009383,6,8,4902506285102,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009657,6,8,4902505477393,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX006428,7,8,4901991656237,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX009872,3,8,4511338008591,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX009321,2,8,4901991647495,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX006426,4,8,4901427307023,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX009677,5,8,4901681296415,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009865,1,8,4550432165946,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX009672,7,8,4901681459742,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005109,1,8,4901991063523,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX005297,1,8,4901770581033,3,,,,52,0,0,Initial
RR ASRS 001,ASRSX005198,3,4,4905260658618,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX011959,2,8,4974052758010,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009538,4,8,4901690516078,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX011974,6,8,4902505555206,3,,,,21,0,0,Initial
RR ASRS 001,ASRSX004341,6,8,4961099818203,3,,,,26,0,0,Initial
RR ASRS 001,ASRSX005004,4,8,4979093487011,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX006853,4,4,4961099829780,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX004908,1,2,4979093313068,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX012011,7,8,4511338003336,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX005004,3,8,4979093143153,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX004043,1,1,4979093316021,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX009209,1,1,4979093316014,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX008157,3,4,4979093310012,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX009570,8,8,4961099818128,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX005004,6,8,4979093144150,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX004908,2,2,4979093262007,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX006628,4,8,4902850277716,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX006747,5,8,4961099817510,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX009208,1,1,4979093314058,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX005473,1,8,4901681504220,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX004298,4,8,4901478071539,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX011806,1,2,4901480632131,3,,,,31,0,0,Initial
RR ASRS 001,ASRSX004905,2,2,4979093314010,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX009545,8,8,4961099839925,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX006542,2,4,4901881287046,1,,,,70,0,0,Initial
RR ASRS 001,ASRSX006747,2,8,4961099817657,3,,,,24,0,0,Initial
RR ASRS 001,ASRSX009538,6,8,4550309343361,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004298,7,8,4901478144943,1,,,,21,0,0,Initial
RR ASRS 001,ASRSX009570,2,8,4961099816704,3,,,,42,0,0,Initial
RR ASRS 001,ASRSX003943,7,8,4902778092613,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX005966,2,4,4901991022919,1,,,,64,0,0,Initial
RR ASRS 001,ASRSX003602,3,4,4901681277742,3,,,,33,0,0,Initial
RR ASRS 001,ASRSX005670,2,4,4902506329493,3,,,,23,0,0,Initial
RR ASRS 001,ASRSX009161,7,8,4901681522750,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX008159,4,4,4961099782252,3,,,,13,0,0,Initial
RR ASRS 001,ASRSX005464,2,2,4903419175979,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX007826,1,1,4901681570935,1,,,,223,0,0,Initial
RR ASRS 001,ASRSX009679,4,8,4511338003640,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX006441,1,8,4901681531325,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX010297,6,8,4902506382191,3,,,,139,0,0,Initial
RR ASRS 001,ASRSX010554,3,8,4511338009055,3,,,,24,0,0,Initial
RR ASRS 001,ASRSX009292,7,8,4901681625437,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX009076,4,8,4901480271125,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005088,2,4,4901480269719,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX003598,4,4,4903076002021,1,,,,21,0,0,Initial
RR ASRS 001,ASRSX010502,1,2,4902505594069,1,,,,35,0,0,Initial
RR ASRS 001,ASRSX005784,6,8,4902805114318,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006524,1,4,4902031316654,3,,,,72,0,0,Initial
RR ASRS 001,ASRSX006121,4,4,4903419173586,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX011460,1,4,4902505594038,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX004081,1,4,4961099815417,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX008150,1,4,4961099816162,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX011460,4,4,4902505598388,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX004313,4,8,4901681151707,1,,,,25,0,0,Initial
RR ASRS 001,ASRSX010092,2,2,4901480304236,3,,,,31,0,0,Initial
RR ASRS 001,ASRSX010535,2,2,4903419349257,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX005296,6,8,4902805433259,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX005504,3,4,4902505594052,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX005784,5,8,4902805822008,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005524,3,4,4901881221804,3,,,,33,0,0,Initial
RR ASRS 001,ASRSX006121,1,4,4903419349035,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX006640,5,8,4901681182626,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX007837,1,1,4901681567652,1,,,,202,0,0,Initial
RR ASRS 001,ASRSX008159,2,4,4961099816452,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX004081,3,4,4961099815967,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX009538,8,8,4519001536839,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004313,6,8,4901681136216,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005117,4,8,4948299468056,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX006707,1,2,4901478170966,3,,,,13,0,0,Initial
RR ASRS 001,ASRSX011643,8,8,4901770686530,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX005335,1,2,4901480280288,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX006664,3,8,4902505602535,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005743,3,8,4905426037752,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX009874,8,8,4550391629435,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX011948,2,8,4902850470582,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX005504,2,4,4902505646614,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004731,2,4,4902505607103,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX004398,2,8,4902071510814,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX004398,1,8,4902071510821,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX006423,3,8,4902505646584,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009337,5,8,4961099816582,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX006839,6,8,4902505662652,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX003524,1,4,4902506422378,3,,,,155,0,0,Initial
RR ASRS 001,ASRSX005242,1,8,4961187232362,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX009307,6,8,4909510156428,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009337,7,8,4961099816469,1,,,,16,0,0,Initial
RR ASRS 001,ASRSX006596,6,8,4901681451272,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX009930,8,8,4902505593673,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX009337,8,8,4961099815905,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009337,4,8,4961099816186,1,,,,22,0,0,Initial
RR ASRS 001,ASRSX004872,3,4,4902805869300,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX004753,4,4,4902505652134,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005750,4,8,4902505646546,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX010073,4,4,4516278916708,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX005288,1,4,4906186312752,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009337,3,8,4961099832049,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX003885,7,8,4902505593734,3,,,,28,0,0,Initial
RR ASRS 001,ASRSX009238,7,8,4901480335773,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX004225,1,2,4977564645427,3,,,,23,0,0,Initial
RR ASRS 001,ASRSX006762,5,8,4901991646030,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX004298,3,8,4962422053476,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009337,6,8,4961099815790,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX012016,1,8,4970116044655,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX006816,3,8,4901681425402,3,,,,40,0,0,Initial
RR ASRS 001,ASRSX005447,1,4,4902041719704,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX003410,8,8,4902505440731,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX010305,4,8,4961099701383,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX011959,4,8,4902805117609,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX007257,2,2,4902870003357,1,,,,27,0,0,Initial
RR ASRS 001,ASRSX004285,2,8,4902505482212,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX004480,1,2,4904901185698,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX004398,7,8,4902505523885,1,,,,24,0,0,Initial
RR ASRS 001,ASRSX004978,1,8,4902506141538,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX004760,4,4,4902205239215,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX004978,6,8,4902506071033,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX006007,1,4,4902805864787,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005825,1,8,4901881812910,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009895,8,8,4902505466144,1,,,,8,0,0,Initial
RR ASRS 001,ASRSX005198,4,4,4902850032896,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009204,3,8,4512367913511,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX004066,3,4,4902850454803,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX004356,8,8,4007817264065,3,,,,40,0,0,Initial
RR ASRS 001,ASRSX011959,5,8,4902805205443,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009538,1,8,4902505416613,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX007829,1,1,4902850120425,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX007553,5,8,4906643014236,1,,,,27,0,0,Initial
RR ASRS 001,ASRSX012016,3,8,4902870806460,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004798,1,2,4901770686516,1,,,,85,0,0,Initial
RR ASRS 001,ASRSX005825,6,8,4901881282751,1,,,,39,0,0,Initial
RR ASRS 001,ASRSX006426,6,8,4902850042604,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX006426,7,8,4902850423601,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005198,1,4,4902850034012,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX004055,1,2,4979093300853,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX011838,6,8,4987167086817,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX011959,7,8,4902805623117,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX007553,6,8,4906643014243,1,,,,56,0,0,Initial
RR ASRS 001,ASRSX012016,6,8,4902870200312,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX007023,1,2,4901480027111,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX006620,1,8,4901881287053,1,,,,13,0,0,Initial
RR ASRS 001,ASRSX005066,2,4,4511338063057,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX009882,5,8,4903419333553,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX004277,3,4,4903419121662,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009345,5,8,4902778273302,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX003964,3,8,4511338007389,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX009195,1,1,4511338054611,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX009296,6,8,4511338008348,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX009700,6,8,4511338009000,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX003969,7,8,4901480312132,3,,,,25,0,0,Initial
RR ASRS 001,ASRSX009218,1,1,4511338063088,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX006420,4,8,4511338003558,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX004277,2,4,4903419114244,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX003635,6,8,4007817330432,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX006424,3,8,4511338007266,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX011795,5,8,4511338003411,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX004277,1,4,4903419846077,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009200,1,1,4511338054628,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX006809,6,8,4901681522552,3,,,,58,0,0,Initial
RR ASRS 001,ASRSX003964,7,8,4511338002988,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX005820,7,8,4511338010419,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX003964,8,8,4511338002889,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX005784,1,8,4007817327098,1,,,,34,0,0,Initial
RR ASRS 001,ASRSX004195,3,8,4977564472993,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX003964,1,8,4511338003671,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX005177,1,4,4901991059816,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX005754,3,8,4519001930347,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX007801,3,8,4511338007907,3,,,,28,0,0,Initial
RR ASRS 001,ASRSX003964,6,8,4511338003343,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX006424,5,8,4511338003374,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX009913,1,8,4511338007075,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX009097,5,8,4511338007402,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX004277,4,4,4903419730215,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX006426,8,8,4903419335113,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX004832,1,2,4903419321796,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005820,5,8,4511338008591,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX005066,4,4,4511338054611,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX006542,4,4,4903419146672,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX004184,2,4,4902562508689,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX006420,1,8,4511338003305,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX006424,1,8,4511338007044,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX009331,7,8,4971910219966,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX007805,6,8,4971910344729,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX009292,1,8,4901681274833,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009560,2,8,4971910208014,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX010732,1,1,4903419827021,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX006077,2,2,4901480095370,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX005820,6,8,4511338052075,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX009296,7,8,4511338019153,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX005828,7,8,4902506422026,3,,,,64,0,0,Initial
RR ASRS 001,ASRSX006861,2,4,4902506254719,3,,,,102,0,0,Initial
RR ASRS 001,ASRSX004298,2,8,4977564534028,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX004313,7,8,4901681143283,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX004907,1,2,4511338054604,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX006420,3,8,4511338010891,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX007801,5,8,4511338051375,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX009331,2,8,4971910354650,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX007801,4,8,4511338051177,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX009857,4,4,4550309343224,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX011795,1,8,4511338052976,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX004907,2,2,4511338054604,3,,,,13,0,0,Initial
RR ASRS 001,ASRSX009374,5,8,4971910186800,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX009473,2,8,4589954866680,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX009492,8,8,4971910186916,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX003964,4,8,4511338052945,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX010498,1,2,4902805417761,3,,,,65,0,0,Initial
RR ASRS 001,ASRSX009472,6,8,4970090371358,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009442,7,8,4971910344736,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX011587,1,2,4970116055736,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX005820,1,8,4511338052969,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX004422,7,8,4971910350447,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX009359,3,8,4971910274248,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX006640,6,8,4901681383139,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX009442,3,8,4971910274811,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX010143,8,8,4901681336111,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX006640,7,8,4901681667376,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX006007,2,4,4970051008156,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX011975,8,8,4901681347100,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX006437,3,8,4971910253250,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX005794,1,8,4902778719350,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX003019,2,8,4971910286975,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009442,2,8,4971910244470,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX005794,6,8,4902778302897,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX009161,8,8,4901681350452,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX006640,8,8,4901681459537,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX004313,3,8,4901681722914,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX004978,7,8,4902506349699,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX004313,8,8,4901681286430,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX003070,5,8,4971910275023,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX003070,2,8,4971910231425,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX009442,5,8,4971910259863,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX003070,7,8,4971910258873,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX011976,1,8,4902505593611,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX009884,2,8,4901681888085,3,,,,35,0,0,Initial
RR ASRS 001,ASRSX009189,3,8,4901681424788,1,,,,49,0,0,Initial
RR ASRS 001,ASRSX007801,6,8,4971910249239,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX004422,8,8,4971910263068,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX009331,1,8,4971910258897,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX006429,5,8,4901681339716,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009628,1,8,4971910274293,3,,,,13,0,0,Initial
RR ASRS 001,ASRSX009374,1,8,4971910339183,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX009331,5,8,4971910344705,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX009564,5,8,4902778168028,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX004321,2,8,4971910289839,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX011648,7,8,4901991646023,3,,,,52,0,0,Initial
RR ASRS 001,ASRSX009359,1,8,4971910312568,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX009374,7,8,4971910339176,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX009850,2,4,4901681693177,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009442,4,8,4971910296073,3,,,,7,0,0,Initial
RR ASRS 001,ASRSX004339,3,8,4902778202791,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009359,7,8,4971910314951,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX009135,2,8,4902778261088,1,,,,16,0,0,Initial
RR ASRS 001,ASRSX009135,7,8,4902778211328,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005072,2,4,4901681715619,1,,,,22,0,0,Initial
RR ASRS 001,ASRSX006429,7,8,4901681693191,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX009189,5,8,4901681693184,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009374,2,8,4971910286586,3,,,,21,0,0,Initial
RR ASRS 001,ASRSX009331,8,8,4971910339336,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX009491,2,8,4971910339343,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX010501,1,2,4977564645465,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX004768,2,4,4516085238475,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX007258,1,2,4901480350714,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009933,1,1,4970116044594,3,,,,45,0,0,Initial
RR ASRS 001,ASRSX004339,2,8,4902778138960,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX011346,7,8,4902778202807,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004339,6,8,4902778202715,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009374,8,8,4971910322888,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX004298,8,8,4901478156526,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX005794,8,8,4902778230725,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009628,4,8,4971910286616,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX009135,1,8,4902778208175,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009359,6,8,4971910339404,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX009560,1,8,4971910339350,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX009161,5,8,4901681693108,1,,,,21,0,0,Initial
RR ASRS 001,ASRSX004336,4,8,4902562242897,3,,,,23,0,0,Initial
RR ASRS 001,ASRSX004336,2,8,4902562449449,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX011829,1,8,4902505374845,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX003876,1,4,4902562493183,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX011959,3,8,4902805252577,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009135,6,8,4902778028230,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009895,3,8,4902505349126,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX005755,1,8,4522163036901,3,,,,62,0,0,Initial
RR ASRS 001,ASRSX004251,7,8,4901681763627,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX005071,2,4,4902562491448,3,,,,25,0,0,Initial
RR ASRS 001,ASRSX005794,3,8,4902778195505,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005085,2,4,4902562246406,3,,,,48,0,0,Initial
RR ASRS 001,ASRSX009198,2,2,4902562423913,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX004269,2,2,4902562465128,3,,,,27,0,0,Initial
RR ASRS 001,ASRSX006645,6,8,4901681722938,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX005071,3,4,4902562491479,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX009135,4,8,4902778138991,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX004269,1,2,4902562470931,3,,,,27,0,0,Initial
RR ASRS 001,ASRSX005071,1,4,4902562465814,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX003876,3,4,4902562439952,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX004336,8,8,4902562242804,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX005288,2,4,4974214131149,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005071,4,4,4902562423272,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX004298,5,8,4901478127298,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX009198,1,2,4902562473666,3,,,,40,0,0,Initial
RR ASRS 001,ASRSX006463,7,8,4901681982134,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX006739,2,2,4902562500249,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX004336,5,8,4902562283142,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX003728,1,1,4550432008755,3,,,,43,0,0,Initial
RR ASRS 001,ASRSX005085,1,4,4902562439969,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX006640,2,8,4902778810057,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX009135,3,8,4902778092897,1,,,,48,0,0,Initial
RR ASRS 001,ASRSX003635,4,8,4902071615014,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009716,2,8,4902506071002,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX011346,6,8,4901991053074,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006295,2,4,4902506340900,3,,,,33,0,0,Initial
RR ASRS 001,ASRSX006635,1,8,4970116042576,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009884,8,8,4573449107174,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX006435,6,8,4550309410704,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX009696,3,8,4901991647488,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX004737,2,4,4970116032683,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX003635,5,8,4902071511811,1,,,,11,0,0,Initial
